isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_categories,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
9780698112681,0698112687,Sisters,Charles Higham,Biography & Autobiography,,A candid portrait of the lives and careers of actresses Olivia de Havilland and Joan Fontaine traces their lifelong competition and jealousy for each other,1984.0,3.3,257.0,66.0,Sisters: The Story of Olivia de Havilland and Joan Fontaine,9780698112681 A candid portrait of the lives and careers of actresses Olivia de Havilland and Joan Fontaine traces their lifelong competition and jealousy for each other,Nonfiction,0.00932901818305254,0.0014306728262454271,0.0018927475903183222,0.007430440280586481,0.032457515597343445,0.0010401837062090635,0.0010607909644022584,0.0010220794938504696,0.0013231874909251928,0.005869847256690264,0.003982008900493383,0.0023903162218630314,0.0008399692596867681,0.0020395545288920403,0.0011591545771807432,0.0007405324140563607,0.0005173900863155723,0.0017306800000369549,0.0019800870213657618,0.0003475269768387079,0.955928385257721,0.0019106242107227445,0.0006309890886768699,0.015163706615567207,0.0005582540179602802,0.00043505305075086653,0.0033223344944417477,0.0008086501620709896
9780698115675,0698115678,The Legend of the Poinsettia,,Juvenile Fiction,http://books.google.com/books/content?id=OrhFg2D3o-sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Lucida is unable to finish her gift for the Baby Jesus in time for the Christmas procession, a miracle enables her to offer the beautiful flower we now call the poinsettia.",1997.0,4.19,32.0,2285.0,The Legend of the Poinsettia,"9780698115675 When Lucida is unable to finish her gift for the Baby Jesus in time for the Christmas procession, a miracle enables her to offer the beautiful flower we now call the poinsettia.",Children's Fiction,0.06131238862872124,0.003347916528582573,0.001534470939077437,0.006453509442508221,0.022920334711670876,0.0026882400270551443,0.002089390531182289,0.0016110612777993083,0.009132162667810917,0.006374238058924675,0.009044048376381397,0.0014689203817397356,0.001375475781969726,0.15087954699993134,0.0021733450703322887,0.004079555626958609,0.002802954986691475,0.07835619896650314,0.0036403026897460222,0.0016334551619365811,0.9549601674079895,0.013714293017983437,0.008331967517733574,0.016324469819664955,0.008421773090958595,0.0006446310435421765,0.007377213332802057,0.11940450966358185
9780701179793,0701179791,The Risk of Darkness,Susan Hill,Detective and mystery stories,http://books.google.com/books/content?id=0eoukgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Children have been vanishing - there are no leads - just a kidnapper at large. The police have failed, the families are distraught and the morale at Lafferton station has collapsed. Then Detective Chief Inspector Simon Serailler receives a call: a child has been snatched in Yorkshire. Has the abductor struck again? And will they find this child alive? In The Risk of Darkness Simon Serailler takes on killing and kidnap, evil and innocence. The result is a compulsively readable and often chilling novel. 'Not all great novelists can write crime fiction but when one like Susan Hill does the result is stunning' Ruth Rendell",2006.0,3.95,320.0,2913.0,The Risk of Darkness: A Simon Serrailler Crime Novel,"9780701179793 Children have been vanishing - there are no leads - just a kidnapper at large. The police have failed, the families are distraught and the morale at Lafferton station has collapsed. Then Detective Chief Inspector Simon Serailler receives a call: a child has been snatched in Yorkshire. Has the abductor struck again? And will they find this child alive? In The Risk of Darkness Simon Serailler takes on killing and kidnap, evil and innocence. The result is a compulsively readable and often chilling novel. 'Not all great novelists can write crime fiction but when one like Susan Hill does the result is stunning' Ruth Rendell",Fiction,0.3858504593372345,0.002483772113919258,0.007555660326033831,0.030519139021635056,0.27642008662223816,0.00565741304308176,0.20256145298480988,0.49192845821380615,0.007550731301307678,0.2715400457382202,0.012690077535808086,0.009862485341727734,0.006057769060134888,0.0621483251452446,0.1366988867521286,0.0012112782569602132,0.018704865127801895,0.005558236967772245,0.00358405034057796,0.023255709558725357,0.5463847517967224,0.006164859514683485,0.0032392716966569424,0.02691224217414856,0.0024527970235794783,0.005884906277060509,0.764532744884491,0.2817715108394623
9780712645621,0712645624,The Mansion on the Hill,Fred Goodman,Music trade,http://books.google.com/books/content?id=eQevAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,'The Mansion on the Hill' will disabuse you once and for all of the notion that rock 'n' roll was ever really about changing the world. It is absolutely essential read for any music aficionado whose curiosity is not satisfied by myth alone.,2003.0,3.93,448.0,2.0,"The Mansion on the Hill: Dylan, Young, Geffen, Springsteen and the Head-on Collision of Rock and Commerce",9780712645621 'The Mansion on the Hill' will disabuse you once and for all of the notion that rock 'n' roll was ever really about changing the world. It is absolutely essential read for any music aficionado whose curiosity is not satisfied by myth alone.,Nonfiction,0.032705143094062805,0.0016405117930844426,0.004662877880036831,0.12012071162462234,0.6084178686141968,0.005234661046415567,0.00798403937369585,0.029390528798103333,0.003314398927614093,0.04724506288766861,0.05633525550365448,0.0037711099721491337,0.00303965387865901,0.007808311376720667,0.001050856662914157,0.0013705722521990538,0.0004905002424493432,0.0016943661030381918,0.0022475221194326878,0.000477142195450142,0.9549601674079895,0.009708856232464314,0.0005667036748491228,0.06988140940666199,0.0008920459076762199,0.0007749747601337731,0.003456056583672762,0.0009890435030683875
9780713998788,0713998784,The World is Flat,Thomas L. Friedman,Computer science,http://books.google.com/books/content?id=dT94QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The explosion of advanced technologies, knowledge pools and resources that have connected over the planet levelling the playing field as never before, each of us is potentially an equal and competitor of the other.",2005.0,3.68,496.0,97.0,The World is Flat: A Brief History of the Globalized World in the Twenty-first Century,"9780713998788 The explosion of advanced technologies, knowledge pools and resources that have connected over the planet levelling the playing field as never before, each of us is potentially an equal and competitor of the other.",Nonfiction,0.18230490386486053,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.25006362795829773,0.0019523731898516417,0.002089390531182289,0.002017247024923563,0.005910721141844988,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.02149868756532669,0.001050856662914157,0.0034453540574759245,0.00039013498462736607,0.0034640191588550806,0.0008973359945230186,0.0003592155408114195,0.9549601674079895,0.06656218320131302,0.006240921560674906,0.023381303995847702,0.0016680920962244272,0.0004028234106954187,0.002301156288012862,0.006135466042906046
9780713998948,0713998946,America,Jon Stewart;Ben Karlin;David Javerbaum,Democracy,http://books.google.com/books/content?id=IChOPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"American democracy is the world's most beloved form of government, which is why so many other nations are eager for it to be imposed on them. But just what exactly is it? Jon Stewart and his fellow patriots from the Emmy-winning The Daily Show finally deliver the answer. They offer their insights into a unique system of government, dissecting its institutions, explaining its history and processes, and exploring the reasons why concepts like 'One man, one vote', 'Government by the people', and 'Every vote counts' have become such popular urban myths. Includes such favourites as Ancient Rome: The First Republicans; The Founding Fathers: Young, Gifted and White; The President: King of Democracy; The Supreme Court: 18 Legs, Four Tits, One Mission; Running for Office: What Are You Thinking?; The Media: Can It Be Stopped?; The Future of Democracy: The Constitutional Robocracy and You",2005.0,4.02,228.0,79299.0,America: (the Book) : a Citizen's Guide to Democracy Inaction,"9780713998948 American democracy is the world's most beloved form of government, which is why so many other nations are eager for it to be imposed on them. But just what exactly is it? Jon Stewart and his fellow patriots from the Emmy-winning The Daily Show finally deliver the answer. They offer their insights into a unique system of government, dissecting its institutions, explaining its history and processes, and exploring the reasons why concepts like 'One man, one vote', 'Government by the people', and 'Every vote counts' have become such popular urban myths. Includes such favourites as Ancient Rome: The First Republicans; The Founding Fathers: Young, Gifted and White; The President: King of Democracy; The Supreme Court: 18 Legs, Four Tits, One Mission; Running for Office: What Are You Thinking?; The Media: Can It Be Stopped?; The Future of Democracy: The Constitutional Robocracy and You",Nonfiction,0.10671254247426987,0.005298928823322058,0.0017160280840471387,0.006704072002321482,0.2516520321369171,0.002542615169659257,0.09314116835594177,0.6338416934013367,0.15340137481689453,0.0035642003640532494,0.004964611958712339,0.0016922623617574573,0.0005010873428545892,0.024757573381066322,0.0009254210162907839,0.0009417915134690702,0.00026112384512089193,0.0031379861757159233,0.012994240038096905,0.0005853886832483113,0.9207731485366821,0.019524697214365005,0.0014699382008984685,0.04883714020252228,0.000606075394898653,0.0004476829490158707,0.0011340015335008502,0.005997554864734411
9780714530031,0714530034,Alfred Hitchcock and the Making of Psycho,Stephen Rebello,Psycho (Motion picture : 1960),http://books.google.com/books/content?id=SxNfkgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Thirty years after its creation, Psycho ramains the yardstick by whicy all other thrillers are measured. Stephen Rebello gives readers an intimate glance at the making of this incredible movie from beginning (the true life crime on which Psycho is based) to end (Hitchcock's obsessive instructions to darken theaters and close the curtains for 30 seconds after the opening credits, in order to raise the suspense). 16 pages of photographs.",1998.0,3.9,224.0,13.0,Alfred Hitchcock and the Making of Psycho,"9780714530031 Thirty years after its creation, Psycho ramains the yardstick by whicy all other thrillers are measured. Stephen Rebello gives readers an intimate glance at the making of this incredible movie from beginning (the true life crime on which Psycho is based) to end (Hitchcock's obsessive instructions to darken theaters and close the curtains for 30 seconds after the opening credits, in order to raise the suspense). 16 pages of photographs.",Nonfiction,0.42885255813598633,0.008840612135827541,0.004764217417687178,0.010220982134342194,0.114749975502491,0.0009511862299405038,0.0029436214827001095,0.0029832671862095594,0.001267769024707377,0.005593900103121996,0.009044048376381397,0.0027819699607789516,0.0014505782164633274,0.01438174769282341,0.002578208688646555,0.0014112325152382255,0.0006846488104201853,0.012324498035013676,0.0012434591772034764,0.0007757272105664015,0.9674464464187622,0.004393583629280329,0.0018783861305564642,0.05794322118163109,0.0017736033769324422,0.0004028234106954187,0.0027418832760304213,0.0074270120821893215
9780715629949,0715629948,Euripides,Pantelis Michelakis,Drama,http://books.google.com/books/content?id=km9iAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Iphigenia at Aulis dramatises the myth of Iphigenia, the young virgin sacrificed by her father Agamemnon at the start of the expedition against Troy. Produced at the end of the Peloponnesian war, it explores the breakdown of social norms which turns Greeks against Greeks, men against women, and condemns young brides to death. Pantelis Michelakis examines the mythological, socio-political and institutional context, the main themes and major issues in modern criticism, and ends with an outline of performance history and reception.",2006.0,4.02,144.0,12.0,Euripides: Iphigenia at Aulis,"9780715629949 Iphigenia at Aulis dramatises the myth of Iphigenia, the young virgin sacrificed by her father Agamemnon at the start of the expedition against Troy. Produced at the end of the Peloponnesian war, it explores the breakdown of social norms which turns Greeks against Greeks, men against women, and condemns young brides to death. Pantelis Michelakis examines the mythological, socio-political and institutional context, the main themes and major issues in modern criticism, and ends with an outline of performance history and reception.",Fiction,0.00730965007096529,0.0023515888024121523,0.004584186244755983,0.023084096610546112,0.06440191715955734,0.0018058839486911893,0.0022199261002242565,0.001109303324483335,0.0018338521476835012,0.02946348674595356,0.011488828808069229,0.005759115796536207,0.002080683596432209,0.0028207048308104277,0.0037498855963349342,0.0016636676155030727,0.0020949007011950016,0.0029219365678727627,0.002964372979477048,0.001325647928752005,0.9549601674079895,0.0029296441935002804,0.000825030729174614,0.06326577812433243,0.0009660996147431433,0.0009644626406952739,0.06421580165624619,0.0014934558421373367
9780715633991,0715633996,The Egyptologist,Arthur Phillips,Americans,http://books.google.com/books/content?id=I_FyPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The New York Times Bestseller Arrives In The UK; The Egyptologist is a witty, inventive, brilliantly constructed novel about an archaeologist obsessed with finding the tomb of an apocryphal king. This darkly comic labyrinth of a story opens on the desert plains of Egypt in 1922, then winds its way from the slums of Australia to the ballrooms of Boston by way of Oxford, the battlefields of the First World War, and a royal court in turmoil. Exploring issues of class, greed, ambition, and the very human hunger for eternal life, The Egyptologist is a triumph of narrative bravado.",2005.0,3.27,392.0,51.0,The Egyptologist: A Novel,"9780715633991 The New York Times Bestseller Arrives In The UK; The Egyptologist is a witty, inventive, brilliantly constructed novel about an archaeologist obsessed with finding the tomb of an apocryphal king. This darkly comic labyrinth of a story opens on the desert plains of Egypt in 1922, then winds its way from the slums of Australia to the ballrooms of Boston by way of Oxford, the battlefields of the First World War, and a royal court in turmoil. Exploring issues of class, greed, ambition, and the very human hunger for eternal life, The Egyptologist is a triumph of narrative bravado.",Fiction,0.6694757342338562,0.00585112813860178,0.0016246375162154436,0.009207534603774548,0.21097113192081451,0.0014362144283950329,0.004949341062456369,0.0010831619147211313,0.0016646881122142076,0.006055908277630806,0.009044048376381397,0.002151728142052889,0.000996763352304697,0.005928171332925558,0.001788180903531611,0.003424594644457102,0.00047465245006605983,0.002627507084980607,0.0035708416253328323,0.0008105150773189962,0.9549601674079895,0.007607888430356979,0.006053047254681587,0.06921172887086868,0.0010928258998319507,0.0005122815491631627,0.00375657738186419,0.002029813127592206
9780716799566,0716799561,Economics: European Edition,Paul Krugman;Robin Wells;Kathryn Graddy,Business & Economics,http://books.google.com/books/content?id=JgGyX4ocbjcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Economics: European Edition is the ideal text for introductory economics, bringing together an international scope of real world examples and economic theory. The text is supported by a number of features to enhance student understanding as well as supplements to consolidate the learning process.",2007.0,3.95,1088.0,111.0,Economics: European Edition,"9780716799566 Economics: European Edition is the ideal text for introductory economics, bringing together an international scope of real world examples and economic theory. The text is supported by a number of features to enhance student understanding as well as supplements to consolidate the learning process.",Nonfiction,0.04802775755524635,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.3865196406841278,0.0073886411264538765,0.002089390531182289,0.000984524260275066,0.002610332565382123,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.001905130920931697,0.001050856662914157,0.0037980841007083654,0.00039013498462736607,0.0016943661030381918,0.0019386137137189507,0.00035462036612443626,0.9549601674079895,0.021694641560316086,0.0012421333231031895,0.024768276140093803,0.001971948193386197,0.00044140455429442227,0.002301156288012862,0.0009003463201224804
9780718132385,0718132386,Banker,Dick Francis,Fiction,http://books.google.com/books/content?id=SGj1A5voN78C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It is difficult to say where disaster begins, to point towards one particular happening as the first definite step towards distant cataclysm. Looking back, Tim Ekaterin sees the beginning as the day his boss stepped into a fountain. Onwards from there, he comes across people and events as yet unconnected but which, when woven together by time and chance, leads towards violent explosive action and the threat of death. Set in the worlds of thoroughbred racing and merchant banking, the story covers a span of three years, growing from quiet harmless-seeming seeds to a wholly horrific harvest.",2000.0,4.04,288.0,2984.0,Banker,"9780718132385 It is difficult to say where disaster begins, to point towards one particular happening as the first definite step towards distant cataclysm. Looking back, Tim Ekaterin sees the beginning as the day his boss stepped into a fountain. Onwards from there, he comes across people and events as yet unconnected but which, when woven together by time and chance, leads towards violent explosive action and the threat of death. Set in the worlds of thoroughbred racing and merchant banking, the story covers a span of three years, growing from quiet harmless-seeming seeds to a wholly horrific harvest.",Fiction,0.00497800949960947,0.0018394794315099716,0.004149931017309427,0.019387010484933853,0.03724908456206322,0.002881112275645137,0.7083907127380371,0.015910690650343895,0.0029900982044637203,0.0694442093372345,0.07075352221727371,0.019163167104125023,0.004108169581741095,0.002290392993018031,0.20463119447231293,0.0015150808030739427,0.0021205260418355465,0.00205603358335793,0.0021096677519381046,0.015057884156703949,0.9549601674079895,0.015561249107122421,0.0009982873452827334,0.05353432148694992,0.0016393198166042566,0.002854213584214449,0.01904482953250408,0.007303833030164242
9780718144463,0718144465,Sushi for Beginners,Marian Keyes,Business women,http://books.google.com/books/content?id=905hAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Who will have the nervous breakdown? Will it be Clodagh who awaits her beautiful husband's homecoming, or Lisa, hard and brittle and recently demoted? Or perhaps it will be Ashling who is so normal that she is actually weird.",2000.0,3.69,448.0,269.0,Sushi for Beginners,"9780718144463 Who will have the nervous breakdown? Will it be Clodagh who awaits her beautiful husband's homecoming, or Lisa, hard and brittle and recently demoted? Or perhaps it will be Ashling who is so normal that she is actually weird.",Fiction,0.007679870817810297,0.0017821124056354165,0.00264803902246058,0.01501571387052536,0.022920334711670876,0.012071645818650723,0.4648943841457367,0.5523103475570679,0.001606470555998385,0.05913536623120308,0.01117322500795126,0.0033537624403834343,0.006675839424133301,0.0038256498519331217,0.026041781529784203,0.0013705722521990538,0.004528449382632971,0.002049637259915471,0.006723715458065271,0.033428121358156204,0.9549601674079895,0.005262346938252449,0.0004335329285822809,0.014964275993406773,0.0010789253283292055,0.005520702339708805,0.07496058940887451,0.009125222451984882
9780718149291,0718149297,Medicus and the Disappearing Dancing Girls,Ruth Downie,Detective and mystery stories,http://books.google.com/books/content?id=VIWeOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A detective novel with a series of characters to relish - Gaius Petreius Ruso and a cast of corrupt officers, cut throat villains, beguiling slaves, wanton women and charming centurions.",2006.0,3.73,464.0,38.0,Medicus and the Disappearing Dancing Girls,"9780718149291 A detective novel with a series of characters to relish - Gaius Petreius Ruso and a cast of corrupt officers, cut throat villains, beguiling slaves, wanton women and charming centurions.",Fiction,0.00497800949960947,0.003762040287256241,0.0026368792168796062,0.013560197316110134,0.03627178817987442,0.0008596854167990386,0.002089390531182289,0.000984524260275066,0.0010161612881347537,0.005593900103121996,0.009044048376381397,0.0045971618965268135,0.0013615944189950824,0.0023527012672275305,0.0019432305125519633,0.0013705722521990538,0.00042722802027128637,0.002293944824486971,0.0009236355544999242,0.00043084201752208173,0.9549601674079895,0.002142632147297263,0.0007211272604763508,0.015772061422467232,0.0006234706379473209,0.0004028234106954187,0.002555171027779579,0.0011384810786694288
9780719045783,0719045789,Orientalism,John MacKenzie;John MacDonald MacKenzie,Art,http://books.google.com/books/content?id=Hwhwfod4rTEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The Orientalism debate, inspired by the work of Edward Said, has been a major source of cross-disciplinary controversy. This work offers a re-evaluation of this vast literature of Orientalism by a historian of imperalism, giving it a historical perspective",1995.0,2.95,256.0,12.0,"Orientalism: History, Theory and the Arts","9780719045783 The Orientalism debate, inspired by the work of Edward Said, has been a major source of cross-disciplinary controversy. This work offers a re-evaluation of this vast literature of Orientalism by a historian of imperalism, giving it a historical perspective",Nonfiction,0.014798339456319809,0.0009509514784440398,0.000844357127789408,0.006509062834084034,0.22060631215572357,0.0015604345826432109,0.0552840493619442,0.01490724552422762,0.001138640334829688,0.004518198315054178,0.014280330389738083,0.001156918704509735,0.00048091914504766464,0.0017404084792360663,0.0006525997305288911,0.001761739607900381,0.00023178585979621857,0.0011789898853749037,0.0016262618592008948,0.0006335585494525731,0.7806825637817383,0.006232555489987135,0.0006109226960688829,0.07030029594898224,0.0007045839447528124,0.0003586635575629771,0.001169755938462913,0.0007773449760861695
9780719071157,0719071151,A Farewell to Arms?,Michael Cox;Adrian Guelke;Fiona Stephen,History,http://books.google.com/books/content?id=G5wuwrmrdWoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Neither naively optimistic nor hopelessley pessimistic, this collection of writings by experts on the history of the troubles in Northern Ireland paints a realistic picture of the peace processes that have dotted the province's landscape.",2006.0,4.33,624.0,0.0,"A Farewell to Arms?: Beyond the Good Friday Agreement, Second Edition","9780719071157 Neither naively optimistic nor hopelessley pessimistic, this collection of writings by experts on the history of the troubles in Northern Ireland paints a realistic picture of the peace processes that have dotted the province's landscape.",Nonfiction,0.00497800949960947,0.001089825644157827,0.001534470939077437,0.010218160226941109,0.23180608451366425,0.004974352661520243,0.009508486837148666,0.000984524260275066,0.003813258372247219,0.02588067203760147,0.08122421056032181,0.0016423707129433751,0.0006433890666812658,0.001905130920931697,0.0024410157930105925,0.0013705722521990538,0.0004666423483286053,0.0016943661030381918,0.0010120156221091747,0.0013982419623062015,0.9549601674079895,0.038650330156087875,0.0005425370181910694,0.04493550956249237,0.0020151869393885136,0.000778989284299314,0.004579875152558088,0.0009003463201224804
9780719566226,0719566223,Maisie Dobbs,Jacqueline Winspear,Detective and mystery stories,http://books.google.com/books/content?id=ESS5HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A favorite mystery series of Hillary Clinton (as mentioned in What Happened, The New York Times Book Review, and New York Magazine) A New York Times Notable Book of the Year Agatha Award Winner for Best First Novel Macavity Award Winner for Best First Novel Alex Award Winner Fiercely independent Maisie Dobbs has recently set herself up as a private detective. Such a move may not seem especially startling. But this is 1929, and Maisie is exceptional in many ways. Having started as a maid to the London aristocracy, studied her way to Cambridge and served as a nurse in the Great War, Maisie has wisdom, experience and understanding beyond her years. Little does she realise the extent to which this strength of character is soon to be tested. For her first case forces her to uncover secrets long buried, and to confront ghosts from her own past . . . 'In Maisie Dobbs, Jacqueline Winspear has given us a real gift' Alexander McCall Smith",2005.0,3.92,292.0,157.0,Maisie Dobbs: A Novel,"9780719566226 A favorite mystery series of Hillary Clinton (as mentioned in What Happened, The New York Times Book Review, and New York Magazine) A New York Times Notable Book of the Year Agatha Award Winner for Best First Novel Macavity Award Winner for Best First Novel Alex Award Winner Fiercely independent Maisie Dobbs has recently set herself up as a private detective. Such a move may not seem especially startling. But this is 1929, and Maisie is exceptional in many ways. Having started as a maid to the London aristocracy, studied her way to Cambridge and served as a nurse in the Great War, Maisie has wisdom, experience and understanding beyond her years. Little does she realise the extent to which this strength of character is soon to be tested. For her first case forces her to uncover secrets long buried, and to confront ghosts from her own past . . . 'In Maisie Dobbs, Jacqueline Winspear has given us a real gift' Alexander McCall Smith",Fiction,0.8714928030967712,0.0036458380054682493,0.0027923642192035913,0.02080717124044895,0.15570123493671417,0.0071419100277125835,0.019076844677329063,0.0215152595192194,0.005048953462392092,0.016140041872859,0.013292692601680756,0.007841437123715878,0.0059090880677104,0.05897527188062668,0.01148985605686903,0.01514405757188797,0.0016308274352923036,0.06077342852950096,0.011510340496897697,0.0031793660018593073,0.9608333110809326,0.012648027390241623,0.011006073094904423,0.6823192238807678,0.0035412446595728397,0.0026518411468714476,0.02723313495516777,0.6283083558082581
9780719566233,0719566231,Birds of a Feather,Jacqueline Winspear,Children of the rich,,"London, 1929. Joseph Waite is a man who knows what he wants. With his Havana cigars and Savile Row suits, he is one of Britain's wealthiest men. And the last thing he needs is a scandal. When his eighteen-year-old daughter runs away from home, he is determined to keep the case away from the police and the newspapers. So he turns to a woman renowned for her discretion and investigative powers - the extraordinary Maisie Dobbs. Immediately sensing the tensions pervading the Waite household, Maisie soon discovers that there are many reasons why Charlotte might have left home. Instinctively Maisie feels that Charlotte is safe. Yet, suddenly, she finds herself confronting a murder scene . . . With wonderful characters and a page-turning plot, Birds of a Feather is a brilliant mystery. Fans of Maisie Dobbs will be delighted to see Maisie's stunning perception and sleuthing abilities back in action, while the emotional heart of her second mystery will appeal to yet more fans.",2005.0,3.96,307.0,21.0,Birds of a Feather,"9780719566233 London, 1929. Joseph Waite is a man who knows what he wants. With his Havana cigars and Savile Row suits, he is one of Britain's wealthiest men. And the last thing he needs is a scandal. When his eighteen-year-old daughter runs away from home, he is determined to keep the case away from the police and the newspapers. So he turns to a woman renowned for her discretion and investigative powers - the extraordinary Maisie Dobbs. Immediately sensing the tensions pervading the Waite household, Maisie soon discovers that there are many reasons why Charlotte might have left home. Instinctively Maisie feels that Charlotte is safe. Yet, suddenly, she finds herself confronting a murder scene . . . With wonderful characters and a page-turning plot, Birds of a Feather is a brilliant mystery. Fans of Maisie Dobbs will be delighted to see Maisie's stunning perception and sleuthing abilities back in action, while the emotional heart of her second mystery will appeal to yet more fans.",Nonfiction,0.8029993176460266,0.010790165513753891,0.0222906693816185,0.12520241737365723,0.20540671050548553,0.3863242566585541,0.02800796926021576,0.19835127890110016,0.00917601864784956,0.029487010091543198,0.07625415921211243,0.011311417445540428,0.012685280293226242,0.23320937156677246,0.05381893366575241,0.009716575965285301,0.01377494353801012,0.049435462802648544,0.01639149710536003,0.015663236379623413,0.965720534324646,0.012431047856807709,0.011433479376137257,0.2532031238079071,0.008590792305767536,0.0024822058621793985,0.07932113111019135,0.5379871726036072
9780721601946,0721601944,Robbins and Cotran Review of Pathology,Edward C. Klatt;Stanley Leonard Robbins;Vinay Kumar,Medical,http://books.google.com/books/content?id=nsWWQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"More than 1,000 questions cover everything from the fundamentals of gross and microscopic pathology to the latest findings in molecular biology and genetics. This is an ideal preparatory tool for the classroom, the USMLE Step 1, or the American Board of Pathology exam.",2005.0,4.37,432.0,51.0,Robbins and Cotran Review of Pathology,"9780721601946 More than 1,000 questions cover everything from the fundamentals of gross and microscopic pathology to the latest findings in molecular biology and genetics. This is an ideal preparatory tool for the classroom, the USMLE Step 1, or the American Board of Pathology exam.",Nonfiction,0.17749816179275513,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.31581637263298035,0.0011729790130630136,0.011539468541741371,0.01771564967930317,0.0010161612881347537,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.002431508619338274,0.001050856662914157,0.0040094018913805485,0.00039013498462736607,0.0016943661030381918,0.0025315373204648495,0.00035462036612443626,0.9549601674079895,0.007410673424601555,0.0011689841048792005,0.01664610207080841,0.0006156229646876454,0.0004028234106954187,0.002301156288012862,0.0015647567342966795
9780722533949,0722533942,The Valkyries,Paulo Coelho,Angels,http://books.google.com/books/content?id=89VH5qQpmnoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The author was instructed by his mysterious spiritual master to find and speak to his guardian angel to overcome his dark past. This book gives an account of his quest into the Mojave desert where he encountered angelic beings who challenged him to follow his dreams.,1996.0,3.31,243.0,16151.0,The Valkyries,9780722533949 The author was instructed by his mysterious spiritual master to find and speak to his guardian angel to overcome his dark past. This book gives an account of his quest into the Mojave desert where he encountered angelic beings who challenged him to follow his dreams.,Fiction,0.011043637059628963,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.055852293968200684,0.005690143443644047,0.0025989769492298365,0.0018433803925290704,0.019377216696739197,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.002997268456965685,0.002136749681085348,0.003075395943596959,0.0006066605565138161,0.002454069210216403,0.0009915904374793172,0.0010115302866324782,0.9549601674079895,0.043159592896699905,0.0011841659434139729,0.022923815995454788,0.0016308476915583014,0.0008627779898233712,0.002393619390204549,0.0010221808915957808
